Applicant_ID,Age,Gender,Annual_Income,Monthly_Income,Employment_Status,Occupation,Loan_Amount,Loan_Term,Interest_Rate,Credit_Score,Existing_Debt,Number_of_Credit_Cards,Number_of_Previous_Loans,Loan_Purpose,Property_Ownership,Marital_Status,Dependents,Savings_Balance,Checking_Balance,Payment_History,Previous_Defaults,Years_at_Current_Job,Loan_Default
100597,59,Other,98405.45,8200.45,Employed,Teacher,352445.66,120,12.24,411,123593.91,0,1,Auto,Rented,Married,5,32882.58,17904.59,Poor,1,32,1
100598,51,Other,208213.45,17351.12,Employed,Clerk,203414.98,84,4.81,548,51505.64,1,7,Personal,Owned,Married,0,45741.12,33997.4,Fair,2,12,0
100599,52,Female,209886.29,17490.52,Employed,Unemployed,300799.41,12,20.11,379,93277.62,9,3,Home,Owned,Widowed,0,70803.39,17550.52,Fair,3,15,0
100600,51,Other,99296.65,8274.72,Employed,Driver,499080.19,36,17.02,595,92687.22,3,5,Home,Rented,Divorced,2,29110.94,37753.62,Fair,0,33,0
100601,59,Male,151816.36,12651.36,Unemployed,Teacher,492293.34,180,17.57,385,7920.9,1,1,Auto,Rented,Divorced,5,31833.91,26097.14,Excellent,1,20,0
100602,57,Other,108632.85,9052.74,Retired,Unemployed,257284.27,240,19.68,643,63425.04,6,3,Personal,Mortgaged,Divorced,3,69272.32,22455.33,Fair,2,5,0
100603,27,Female,169459.41,14121.62,Self-Employed,Clerk,287784.0,48,18.14,550,33416.81,2,5,Education,Owned,Widowed,4,28647.51,11676.78,Fair,2,2,0
100604,61,Other,21474.17,1789.51,Self-Employed,Driver,448866.24,24,11.49,847,29935.6,5,7,Home,Owned,Married,3,35149.03,23861.02,Good,2,28,0
100605,47,Other,44552.22,3712.68,Employed,Clerk,492846.58,36,5.69,784,98244.28,8,3,Business,Owned,Widowed,2,64064.98,5249.86,Good,2,12,0
100606,36,Female,140910.75,11742.56,Unemployed,Doctor,389746.69,240,10.41,630,1711.5,6,0,Business,Mortgaged,Widowed,5,47349.35,16649.76,Fair,0,3,0
100607,46,Male,62673.21,5222.77,Employed,Teacher,34461.86,84,20.78,547,145361.85,2,3,Education,Mortgaged,Widowed,5,74710.87,11377.12,Poor,1,1,0
100608,68,Female,151540.72,12628.39,Employed,Business Owner,162674.59,60,21.06,694,59308.65,2,5,Home,Mortgaged,Divorced,2,37653.04,26811.06,Poor,2,33,1
100609,63,Other,87000.7,7250.06,Retired,Driver,448488.05,12,17.71,668,44820.53,2,7,Medical,Rented,Widowed,4,38322.11,30559.84,Good,0,20,0
100610,61,Other,196762.34,16396.86,Unemployed,Driver,384639.55,180,7.28,376,137996.16,6,6,Medical,Rented,Divorced,3,3434.27,37145.15,Fair,3,18,1
100611,43,Other,182948.17,15245.68,Employed,Engineer,371632.07,60,7.1,507,73000.82,6,6,Medical,Rented,Married,3,15784.25,8884.03,Good,2,20,1
100612,59,Male,116031.75,9669.31,Self-Employed,Engineer,334625.77,84,19.78,846,92148.79,5,1,Medical,Owned,Single,0,43199.95,35390.03,Poor,2,14,0
100613,39,Female,173443.49,14453.62,Employed,Doctor,208801.4,240,6.13,476,104377.61,3,4,Auto,Mortgaged,Single,1,14968.85,33838.06,Good,2,33,1
100614,54,Male,70583.27,5881.94,Employed,Clerk,202814.18,84,14.31,307,130711.69,0,4,Education,Owned,Divorced,5,36286.67,34497.26,Poor,3,21,1
100615,52,Other,116323.25,9693.6,Employed,Driver,404848.38,360,10.5,759,19461.3,8,3,Medical,Owned,Single,1,22665.37,29619.03,Poor,0,22,0
100616,33,Other,55483.82,4623.65,Employed,Engineer,148302.59,84,9.09,813,12247.98,6,7,Education,Rented,Single,3,1665.07,10708.86,Good,3,31,0
100617,34,Male,191481.66,15956.8,Employed,Business Owner,343046.27,48,16.03,661,149056.62,6,7,Medical,Mortgaged,Divorced,5,38008.75,35114.89,Poor,0,0,0
100618,23,Female,183728.86,15310.74,Employed,Engineer,363651.84,360,21.25,649,1332.57,1,1,Business,Rented,Married,3,51701.6,23981.94,Fair,3,11,0
100619,27,Other,199940.68,16661.72,Employed,Doctor,422588.88,120,17.89,493,106229.21,2,7,Medical,Owned,Divorced,1,27058.7,29624.47,Excellent,0,29,0
100620,42,Other,194882.78,16240.23,Employed,Unemployed,161303.02,180,12.49,498,91659.8,3,6,Home,Rented,Widowed,5,62122.16,8210.29,Excellent,1,3,0
100621,44,Female,211717.23,17643.1,Retired,Teacher,371460.85,36,11.65,803,82882.65,5,5,Personal,Owned,Single,0,11684.31,6296.42,Fair,2,11,0
100622,29,Male,61808.93,5150.74,Employed,Business Owner,55031.97,120,20.29,772,117874.19,7,3,Personal,Owned,Divorced,4,7303.34,11074.07,Excellent,2,5,0
100623,41,Other,206023.98,17168.66,Unemployed,Driver,70754.74,84,14.19,574,148870.94,8,6,Auto,Owned,Widowed,1,74787.32,20454.83,Excellent,0,24,0
100624,50,Other,132098.7,11008.22,Employed,Engineer,209833.35,24,12.69,472,7032.87,5,4,Personal,Owned,Single,3,73732.52,16665.0,Good,1,29,0
100625,32,Female,101611.49,8467.62,Employed,Unemployed,29502.44,36,16.13,403,92179.57,3,7,Auto,Mortgaged,Widowed,2,32523.54,35504.32,Excellent,3,9,0
100626,37,Other,129876.65,10823.05,Self-Employed,Unemployed,473953.76,360,7.89,306,107516.65,4,5,Medical,Owned,Divorced,3,33594.55,520.74,Good,0,24,0
100627,39,Male,85233.48,7102.79,Employed,Teacher,451144.11,84,4.68,566,45890.9,7,7,Medical,Owned,Divorced,2,68082.85,3201.94,Fair,3,26,0
100628,45,Female,74153.37,6179.45,Employed,Engineer,26368.98,180,19.32,605,133929.21,3,3,Home,Rented,Single,3,42441.69,13016.39,Excellent,2,31,0
100629,38,Male,64469.44,5372.45,Employed,Doctor,419479.24,24,14.73,671,68548.93,4,0,Business,Owned,Married,5,9369.1,6709.29,Good,3,32,1
100630,57,Other,31897.74,2658.14,Employed,Engineer,255419.34,36,6.55,743,24671.77,7,3,Education,Mortgaged,Married,4,9189.88,16270.02,Excellent,3,15,0
100631,37,Other,116795.8,9732.98,Employed,Clerk,351577.52,360,9.01,502,128161.17,5,7,Medical,Rented,Single,2,10490.46,28703.72,Poor,0,2,1
100632,42,Other,196991.14,16415.93,Employed,Engineer,443691.72,60,21.81,391,141438.84,4,5,Auto,Mortgaged,Widowed,5,62461.22,39736.71,Good,3,26,1
100633,39,Female,144181.15,12015.1,Employed,Clerk,289333.29,240,15.24,764,14927.24,7,5,Personal,Owned,Divorced,5,48151.7,8082.99,Fair,1,19,0
100634,29,Male,121800.0,10150.0,Employed,Business Owner,59930.9,240,15.27,720,112752.13,2,5,Home,Owned,Widowed,3,23981.3,10638.99,Fair,1,16,0
100635,54,Male,102861.55,8571.8,Employed,Doctor,3284.15,48,4.84,593,32252.13,0,4,Auto,Rented,Single,3,12965.87,30749.55,Poor,3,18,0
100636,32,Female,110202.33,9183.53,Employed,Unemployed,249466.92,360,21.43,321,1008.33,7,0,Medical,Rented,Divorced,0,9877.08,10881.99,Good,1,22,1
100637,35,Other,57901.86,4825.16,Self-Employed,Clerk,474717.6,180,20.02,557,39092.07,4,3,Education,Mortgaged,Divorced,3,59311.0,28150.0,Good,2,10,0
100638,59,Male,183701.85,15308.49,Employed,Doctor,287165.69,24,13.63,641,128236.48,3,0,Personal,Rented,Divorced,1,70869.01,23339.56,Excellent,2,11,0
100639,67,Other,55668.51,4639.04,Employed,Doctor,187723.69,12,9.22,773,21177.58,0,2,Medical,Owned,Married,0,42486.27,34195.76,Good,1,11,0
100640,53,Male,161907.67,13492.31,Employed,Unemployed,17399.16,24,16.41,580,19600.33,9,5,Medical,Owned,Divorced,5,61816.81,1333.47,Good,3,17,0
100641,65,Female,170796.93,14233.08,Employed,Teacher,457659.75,180,18.92,555,110857.16,7,6,Home,Rented,Single,1,22650.27,39189.88,Good,3,23,0
100642,62,Male,132848.15,11070.68,Employed,Teacher,164924.02,24,18.04,509,60953.95,2,1,Auto,Rented,Widowed,3,46853.1,38570.03,Excellent,2,1,0
100643,44,Female,191899.91,15991.66,Employed,Business Owner,352979.15,36,21.58,528,22272.91,6,5,Personal,Mortgaged,Married,5,35043.11,895.51,Good,2,10,0
100644,58,Female,74665.32,6222.11,Employed,Driver,347730.13,60,15.28,309,34500.06,4,1,Medical,Mortgaged,Married,3,7015.54,19980.38,Good,0,25,0
100645,37,Male,195731.53,16310.96,Retired,Unemployed,128433.81,24,9.44,357,119190.29,3,1,Medical,Rented,Divorced,4,38989.34,16057.04,Good,2,1,0
100646,43,Female,164529.14,13710.76,Unemployed,Teacher,33761.2,48,12.71,716,93490.32,3,7,Personal,Mortgaged,Single,4,67742.94,10166.53,Fair,3,27,0
100647,47,Other,178743.71,14895.31,Employed,Engineer,193730.19,120,18.6,499,114139.32,0,4,Home,Mortgaged,Married,2,4142.6,39113.04,Good,3,26,0
100648,68,Other,151238.84,12603.24,Employed,Doctor,159931.24,360,8.41,768,14665.99,9,1,Personal,Mortgaged,Single,5,38168.48,6984.02,Good,2,11,0
100649,62,Male,188500.32,15708.36,Employed,Doctor,350727.69,60,7.78,518,68715.64,9,1,Auto,Mortgaged,Widowed,5,69861.05,10542.18,Good,3,21,1
100650,44,Other,218585.27,18215.44,Self-Employed,Business Owner,410251.68,180,16.91,849,119565.94,8,0,Personal,Mortgaged,Married,2,63205.75,328.92,Fair,3,17,0
100651,52,Other,101133.39,8427.78,Self-Employed,Teacher,112777.82,84,11.72,399,39868.91,3,3,Business,Mortgaged,Single,4,39476.0,23208.93,Fair,2,8,1
100652,30,Other,181852.72,15154.39,Employed,Driver,265059.07,60,18.61,403,25378.35,9,0,Auto,Rented,Single,1,13707.57,34431.95,Excellent,3,5,1
100653,60,Female,167638.85,13969.9,Employed,Driver,22222.96,84,6.16,623,57267.58,2,4,Medical,Mortgaged,Widowed,0,67882.1,24876.52,Excellent,0,33,0
100654,48,Other,107838.38,8986.53,Employed,Driver,108699.4,360,9.71,742,50007.0,8,3,Medical,Owned,Single,3,12250.77,26064.29,Fair,2,30,0
100655,47,Female,205024.54,17085.38,Unemployed,Doctor,381357.28,12,8.46,379,27820.92,1,5,Business,Mortgaged,Single,3,22145.66,2652.81,Fair,2,31,1
100656,58,Male,95857.32,7988.11,Unemployed,Teacher,397112.36,84,16.41,577,143091.74,3,1,Personal,Mortgaged,Single,3,9942.02,28592.29,Excellent,1,4,1
100657,52,Male,130920.51,10910.04,Employed,Business Owner,388649.42,12,17.55,423,72464.76,5,1,Home,Owned,Single,4,36720.73,16360.18,Good,2,33,0
100658,24,Other,36718.18,3059.85,Employed,Engineer,72909.19,240,11.94,706,91211.45,9,0,Auto,Owned,Single,2,50335.83,18948.5,Good,3,21,1
100659,35,Male,61283.91,5106.99,Employed,Teacher,276415.29,120,12.34,609,18166.04,2,0,Home,Owned,Widowed,4,66169.46,23400.62,Fair,2,17,0
100660,29,Female,187342.71,15611.89,Self-Employed,Clerk,212508.79,12,5.94,660,91505.26,4,0,Auto,Owned,Single,5,36907.01,39014.57,Excellent,1,11,0
100661,57,Other,96293.31,8024.44,Unemployed,Clerk,495760.18,120,16.48,448,83298.4,8,2,Education,Owned,Divorced,0,77657.62,29927.33,Fair,1,8,1
100662,22,Male,95787.24,7982.27,Employed,Engineer,327726.79,60,21.86,459,139789.4,4,6,Education,Rented,Widowed,2,47668.56,27357.08,Fair,2,11,1
100663,30,Female,65426.11,5452.18,Employed,Unemployed,467730.64,12,17.89,652,61847.52,6,4,Auto,Rented,Divorced,1,48352.8,17275.72,Fair,2,6,0
100664,50,Male,115780.12,9648.34,Employed,Teacher,74384.45,360,7.63,494,117309.32,4,2,Business,Owned,Single,3,14023.04,1378.02,Poor,1,27,0
100665,55,Female,180192.48,15016.04,Employed,Clerk,226534.89,48,15.03,680,45627.15,0,7,Auto,Mortgaged,Divorced,2,15209.28,21547.39,Good,2,33,0
100666,45,Male,198508.64,16542.39,Self-Employed,Clerk,386260.58,12,8.96,384,86841.05,2,6,Education,Owned,Married,1,46130.09,26435.25,Fair,1,33,0
100667,63,Other,29373.46,2447.79,Employed,Clerk,185193.15,120,4.06,466,139045.56,5,6,Medical,Rented,Married,1,57670.35,28167.59,Fair,3,31,1
100668,66,Male,132838.25,11069.85,Unemployed,Driver,316989.23,48,6.83,356,93760.7,0,7,Business,Mortgaged,Married,2,16376.54,24315.24,Fair,2,4,1
100669,27,Other,110791.04,9232.59,Employed,Driver,256827.68,120,5.4,348,106673.8,2,5,Home,Owned,Widowed,0,38721.41,12014.68,Good,3,25,1
100670,67,Other,140927.78,11743.98,Employed,Unemployed,495980.85,24,7.12,444,131397.68,9,7,Auto,Mortgaged,Divorced,0,28496.0,8841.26,Excellent,1,30,0
100671,51,Other,106691.52,8890.96,Employed,Business Owner,88588.52,240,18.22,569,138813.65,0,2,Personal,Mortgaged,Single,3,35101.1,3603.76,Poor,1,17,0
100672,52,Other,96722.19,8060.18,Employed,Teacher,467803.65,60,8.92,379,31241.23,2,6,Auto,Owned,Married,5,17770.48,28113.25,Excellent,1,19,0
100673,25,Male,111735.55,9311.3,Employed,Business Owner,201982.33,60,17.51,351,29375.7,6,0,Medical,Owned,Widowed,3,11257.83,38831.44,Poor,2,13,1
100674,51,Other,134309.82,11192.48,Self-Employed,Clerk,235060.5,240,21.05,783,82571.42,5,2,Auto,Owned,Widowed,5,25640.08,21000.9,Excellent,2,28,0
100675,56,Female,117701.56,9808.46,Employed,Business Owner,265243.74,84,14.12,583,149327.46,2,7,Business,Rented,Widowed,0,69513.33,26927.31,Good,2,24,0
100676,49,Other,111789.61,9315.8,Employed,Clerk,134152.54,12,12.48,694,73522.85,0,1,Education,Rented,Single,5,64418.06,27704.1,Poor,3,22,0
100677,25,Other,182656.24,15221.35,Employed,Teacher,481901.41,84,17.38,700,49635.74,8,4,Business,Rented,Widowed,3,8132.33,6457.68,Fair,2,0,0
100678,46,Female,167857.84,13988.15,Employed,Doctor,455920.63,120,5.3,355,80589.19,5,2,Personal,Mortgaged,Divorced,4,7024.68,7672.06,Good,3,33,1
100679,66,Female,84982.59,7081.88,Unemployed,Doctor,486506.74,48,11.42,641,9659.37,5,0,Home,Mortgaged,Divorced,0,39436.1,8327.09,Good,0,18,0
100680,56,Male,179118.31,14926.53,Retired,Clerk,498465.95,24,12.73,774,26581.02,0,1,Education,Owned,Married,3,22190.58,37313.66,Excellent,1,33,0
100681,27,Male,189998.39,15833.2,Employed,Unemployed,335560.45,12,18.87,546,22338.06,2,4,Business,Mortgaged,Divorced,2,65874.06,623.2,Excellent,2,23,1
100682,68,Female,46465.9,3872.16,Self-Employed,Unemployed,226939.38,240,18.56,774,4187.33,0,5,Auto,Owned,Married,5,38894.49,21646.75,Good,1,18,0
100683,67,Other,134449.9,11204.16,Self-Employed,Unemployed,425665.48,12,19.19,821,108331.85,9,5,Education,Rented,Divorced,4,68216.62,15087.1,Good,2,26,0
100684,29,Female,73488.96,6124.08,Retired,Engineer,13854.83,84,16.41,601,48821.18,7,1,Medical,Rented,Single,5,8655.91,26374.01,Excellent,2,8,0
100685,60,Female,166530.33,13877.53,Employed,Unemployed,417533.21,240,13.32,356,25280.45,5,2,Auto,Owned,Married,5,77606.17,8819.69,Good,1,15,1
100686,40,Male,63950.99,5329.25,Employed,Business Owner,249648.44,48,18.82,640,76836.57,6,0,Auto,Rented,Married,4,61368.11,38446.83,Poor,2,0,0
100687,50,Female,152637.72,12719.81,Employed,Clerk,337263.57,36,19.66,784,48516.66,1,0,Business,Mortgaged,Widowed,1,58550.13,13248.61,Fair,3,26,1
100688,42,Female,67300.55,5608.38,Unemployed,Business Owner,188274.94,180,12.39,619,58952.67,9,3,Home,Mortgaged,Divorced,1,75217.29,37037.07,Good,2,11,0
100689,59,Other,119784.47,9982.04,Self-Employed,Teacher,185574.33,120,21.73,740,47329.77,5,4,Home,Rented,Divorced,5,37624.22,23568.01,Poor,3,3,0
100690,69,Other,209472.53,17456.04,Employed,Unemployed,17795.14,12,19.68,594,597.53,5,2,Medical,Rented,Married,3,11911.11,16578.44,Good,0,27,0
100691,59,Female,93168.05,7764.0,Employed,Doctor,213047.14,84,12.94,531,103249.33,9,0,Auto,Owned,Married,5,39752.06,29355.42,Good,3,8,0
100692,66,Other,194526.39,16210.53,Self-Employed,Unemployed,205360.39,12,4.78,821,16603.57,0,1,Home,Rented,Married,4,65217.91,22122.59,Good,3,7,0
100693,67,Female,217323.64,18110.3,Unemployed,Unemployed,113945.97,48,7.65,384,32871.36,4,3,Business,Mortgaged,Widowed,3,68763.44,5543.3,Poor,3,5,1
100694,25,Other,194344.42,16195.37,Employed,Business Owner,125166.99,48,17.86,546,28547.56,0,2,Education,Owned,Single,0,39083.66,28179.57,Excellent,2,21,0
100695,33,Female,49002.54,4083.54,Self-Employed,Driver,292901.51,240,5.56,385,49705.09,4,6,Education,Rented,Single,5,58584.18,23179.76,Excellent,1,11,1
100696,56,Male,183029.94,15252.5,Employed,Clerk,160250.18,360,12.19,660,24029.65,2,4,Education,Mortgaged,Divorced,1,19756.22,22625.8,Poor,2,19,0
100697,49,Female,21590.63,1799.22,Employed,Clerk,415465.45,120,14.69,807,52042.82,4,7,Home,Owned,Widowed,1,18443.76,29525.83,Fair,3,12,0
100698,23,Male,95626.89,7968.91,Employed,Driver,57469.78,180,19.75,849,36489.65,7,1,Medical,Owned,Divorced,0,46900.76,26139.21,Fair,3,26,0
100699,25,Male,193500.34,16125.03,Self-Employed,Doctor,289667.18,12,19.17,428,9182.27,2,2,Home,Owned,Widowed,0,33740.09,14649.7,Fair,3,13,0
100700,46,Other,156194.2,13016.18,Retired,Unemployed,81702.27,12,17.64,700,130584.45,0,0,Education,Owned,Married,2,12884.19,12739.55,Fair,3,27,0
100701,51,Other,124211.79,10350.98,Employed,Driver,265063.83,180,11.04,781,45837.17,1,0,Auto,Mortgaged,Single,5,60909.0,10032.75,Excellent,2,16,0
100702,29,Male,94512.13,7876.01,Employed,Doctor,277167.85,60,6.13,759,14292.32,7,7,Business,Mortgaged,Divorced,5,42571.8,23005.82,Fair,1,0,0
100703,29,Other,181520.87,15126.74,Employed,Unemployed,321864.25,84,15.89,577,78228.96,5,3,Business,Rented,Single,2,41631.38,11995.51,Excellent,0,15,0
100704,27,Male,160459.47,13371.62,Employed,Engineer,214857.62,120,6.85,396,18491.33,9,5,Education,Owned,Widowed,1,15144.76,4816.73,Excellent,3,8,0
100705,48,Male,111023.09,9251.92,Employed,Driver,255718.39,48,13.88,554,115963.98,8,2,Business,Mortgaged,Divorced,2,19291.25,31307.9,Poor,0,17,0
100706,21,Other,197959.29,16496.61,Employed,Business Owner,92114.4,120,21.64,727,9236.69,1,0,Auto,Mortgaged,Divorced,5,55416.63,8365.29,Excellent,0,4,0
100707,49,Male,62139.34,5178.28,Employed,Clerk,232581.64,180,13.68,641,69695.39,7,7,Home,Mortgaged,Single,0,68152.25,6595.08,Excellent,1,26,0
100708,44,Other,49930.26,4160.86,Employed,Driver,187769.13,36,15.44,513,141573.95,0,5,Medical,Rented,Married,0,14176.97,33960.04,Good,2,21,0
100709,43,Other,146774.77,12231.23,Employed,Teacher,333733.29,120,16.04,418,23845.36,0,5,Business,Owned,Widowed,0,64987.66,28085.12,Fair,2,4,0
100710,54,Male,214258.84,17854.9,Self-Employed,Unemployed,218541.22,24,18.86,659,30205.3,7,4,Business,Mortgaged,Single,5,63047.61,30646.28,Poor,1,34,0
100711,46,Male,65687.6,5473.97,Employed,Clerk,390112.14,48,11.55,536,90069.74,4,3,Medical,Owned,Single,0,65192.95,14014.42,Excellent,2,12,0
100712,56,Other,66182.43,5515.2,Employed,Business Owner,214144.07,180,12.7,560,146978.11,9,3,Medical,Mortgaged,Married,5,46539.51,24697.45,Good,3,7,0
100713,58,Female,43597.26,3633.1,Unemployed,Business Owner,119414.04,360,6.76,817,57875.36,0,6,Business,Owned,Single,1,28147.36,37287.77,Fair,3,0,0
100714,66,Female,191415.53,15951.29,Employed,Business Owner,138296.98,12,14.87,305,97296.76,5,1,Personal,Rented,Divorced,3,61681.67,11307.89,Good,3,8,1
100715,60,Female,61411.5,5117.62,Employed,Unemployed,24552.04,120,8.97,431,22847.56,3,2,Business,Owned,Single,5,38395.63,2758.48,Excellent,3,0,0
100716,46,Female,118151.6,9845.97,Employed,Engineer,270879.57,84,12.89,806,96209.57,9,2,Auto,Rented,Widowed,0,17749.13,6835.12,Good,0,16,0
100717,45,Other,218128.86,18177.4,Employed,Clerk,415778.68,120,17.68,807,37899.31,6,4,Business,Owned,Widowed,1,32190.94,35898.65,Good,0,21,0
100718,32,Female,17488.88,1457.41,Employed,Driver,385017.63,180,3.83,466,91993.14,7,7,Medical,Owned,Single,4,36617.35,11261.24,Excellent,0,12,0
100719,50,Male,129079.65,10756.64,Employed,Clerk,220019.15,12,13.93,847,13299.18,2,7,Medical,Owned,Divorced,4,40427.61,19650.12,Fair,0,30,0
100720,27,Female,120019.25,10001.6,Employed,Clerk,99667.94,180,6.71,416,78745.35,8,4,Business,Mortgaged,Divorced,5,71805.09,21382.76,Excellent,3,33,0
100721,66,Other,180526.71,15043.89,Employed,Business Owner,432015.25,36,8.67,328,35610.75,8,1,Medical,Mortgaged,Widowed,0,32893.2,38400.55,Fair,2,10,0
100722,62,Male,87832.72,7319.39,Employed,Engineer,30276.95,24,4.14,469,102256.31,7,7,Auto,Mortgaged,Divorced,4,22784.87,12059.16,Fair,3,22,0
100723,26,Female,99119.98,8260.0,Employed,Doctor,200812.92,60,6.64,592,112150.47,4,2,Home,Mortgaged,Widowed,1,76987.84,20855.65,Good,1,14,1
100724,59,Other,49427.29,4118.94,Employed,Unemployed,428594.34,12,21.75,303,127221.38,9,2,Education,Rented,Single,3,19355.86,38324.97,Fair,3,9,1
100725,26,Female,166867.12,13905.59,Employed,Clerk,197801.99,120,21.97,394,148859.31,6,7,Auto,Owned,Divorced,5,889.3,8053.79,Excellent,3,7,0
100726,56,Male,175865.33,14655.44,Self-Employed,Clerk,60701.98,84,16.82,735,68903.22,0,2,Medical,Mortgaged,Widowed,5,67985.68,23915.41,Excellent,0,18,0
100727,25,Male,43015.98,3584.67,Employed,Engineer,134442.85,84,14.82,642,100589.16,8,3,Home,Mortgaged,Single,1,76355.66,2544.27,Good,3,4,1
100728,44,Female,95658.7,7971.56,Employed,Unemployed,300814.66,12,17.87,633,2763.56,0,7,Business,Mortgaged,Single,2,54570.56,10519.01,Fair,0,23,0
100729,53,Female,198045.52,16503.79,Employed,Unemployed,77713.88,180,20.09,845,135763.05,6,2,Personal,Owned,Single,1,32611.97,2768.6,Fair,1,30,0
100730,56,Other,15554.99,1296.25,Employed,Unemployed,328157.79,12,13.11,425,92361.47,2,4,Home,Owned,Widowed,3,43500.37,13206.11,Good,0,12,0
100731,41,Female,76245.61,6353.8,Unemployed,Business Owner,220204.64,36,4.15,794,63201.75,8,0,Home,Mortgaged,Widowed,4,66560.13,8257.35,Fair,2,20,0
100732,66,Other,128783.67,10731.97,Employed,Doctor,168525.97,48,16.62,495,65146.91,7,7,Business,Mortgaged,Single,1,70827.23,31936.63,Excellent,0,34,0
100733,58,Male,83489.24,6957.44,Employed,Clerk,121980.89,180,21.72,809,113699.35,8,3,Medical,Rented,Single,0,8202.07,18535.82,Excellent,3,24,0
100734,31,Female,70769.26,5897.44,Unemployed,Teacher,412018.33,60,8.27,731,125020.5,6,5,Home,Mortgaged,Married,0,69439.74,16200.01,Excellent,1,14,0
100735,53,Male,109307.68,9108.97,Self-Employed,Teacher,199543.63,240,12.07,417,121185.55,5,4,Home,Mortgaged,Widowed,0,49387.99,27692.93,Poor,3,30,1
100736,56,Female,52212.24,4351.02,Self-Employed,Business Owner,369762.67,360,10.18,415,76587.7,8,3,Medical,Owned,Widowed,2,2582.28,37887.97,Good,1,1,1
100737,37,Male,123573.17,10297.76,Employed,Clerk,221296.89,180,10.72,598,55672.0,2,3,Business,Owned,Widowed,5,8678.86,12061.74,Good,2,20,0
100738,57,Female,159872.66,13322.72,Employed,Engineer,47749.86,12,16.85,577,141830.9,5,0,Personal,Mortgaged,Widowed,1,3642.74,2670.04,Fair,2,8,0
100739,65,Female,132935.47,11077.96,Employed,Doctor,221371.98,180,10.5,429,95129.93,2,2,Auto,Mortgaged,Divorced,2,75884.69,4391.21,Excellent,3,6,0
100740,61,Male,34087.41,2840.62,Employed,Clerk,254828.51,36,20.91,443,81548.01,1,3,Auto,Owned,Married,4,34121.43,34288.6,Excellent,1,18,1
100741,58,Male,188103.77,15675.31,Employed,Unemployed,230005.41,240,18.11,795,89747.84,8,2,Education,Rented,Divorced,3,57249.25,33834.2,Excellent,2,24,0
100742,52,Female,50870.46,4239.2,Self-Employed,Teacher,408488.37,360,4.01,715,94479.98,4,2,Auto,Owned,Married,1,137.39,19014.62,Excellent,1,25,1
100743,34,Other,171786.46,14315.54,Employed,Engineer,455603.97,12,18.64,405,106960.93,0,5,Education,Owned,Widowed,0,63453.76,5905.72,Good,0,26,0
100744,59,Male,88915.85,7409.65,Employed,Business Owner,393815.78,12,17.8,699,82977.7,8,6,Medical,Mortgaged,Married,0,38562.83,21059.58,Excellent,3,10,0
